henoch;schonlein;purpura;chronic;myelomonocytic;leukemia
Total_number_of_articles;76067
>14395332;First_Filter=FAILED;Last_filter=FAILED
>14382871;First_Filter=FAILED;Last_filter=FAILED
>14379886;First_Filter=FAILED;Last_filter=FAILED
>14394854;First_Filter=FAILED;Last_filter=FAILED
>14363737;First_Filter=FAILED;Last_filter=FAILED
>13239372;First_Filter=FAILED;Last_filter=FAILED
>14365355;First_Filter=FAILED;Last_filter=FAILED
>14374810;First_Filter=FAILED;Last_filter=FAILED
>14372076;First_Filter=FAILED;Last_filter=FAILED
>13234407;First_Filter=FAILED;Last_filter=FAILED
>14355905;First_Filter=FAILED;Last_filter=FAILED
>14370281;First_Filter=FAILED;Last_filter=FAILED
>14385308;First_Filter=FAILED;Last_filter=FAILED
>14382982;First_Filter=FAILED;Last_filter=FAILED
>14357202;First_Filter=FAILED;Last_filter=FAILED
>14355870;First_Filter=FAILED;Last_filter=FAILED
>14359991;First_Filter=FAILED;Last_filter=FAILED
>14398292;First_Filter=FAILED;Last_filter=FAILED
>14396253;First_Filter=FAILED;Last_filter=FAILED
>13395831;First_Filter=FAILED;Last_filter=FAILED
>13384864;First_Filter=FAILED;Last_filter=FAILED
>13384861;First_Filter=FAILED;Last_filter=FAILED
>13373564;First_Filter=FAILED;Last_filter=FAILED
>13326625;First_Filter=FAILED;Last_filter=FAILED
>13310327;First_Filter=FAILED;Last_filter=FAILED
>13305638;First_Filter=FAILED;Last_filter=FAILED
>13303845;First_Filter=FAILED;Last_filter=FAILED
>13303844;First_Filter=FAILED;Last_filter=FAILED
>13299131;First_Filter=FAILED;Last_filter=FAILED
>13299094;First_Filter=FAILED;Last_filter=FAILED
>13298575;First_Filter=FAILED;Last_filter=FAILED
>13295463;First_Filter=FAILED;Last_filter=FAILED
>13261260;First_Filter=FAILED;Last_filter=FAILED
>13248726;First_Filter=FAILED;Last_filter=FAILED
>13209182;First_Filter=FAILED;Last_filter=FAILED
>13235169;First_Filter=FAILED;Last_filter=FAILED
>13225824;First_Filter=FAILED;Last_filter=FAILED
>13233902;First_Filter=FAILED;Last_filter=FAILED
>13218739;First_Filter=FAILED;Last_filter=FAILED
>13212252;First_Filter=FAILED;Last_filter=FAILED
>13224749;First_Filter=FAILED;Last_filter=FAILED
>14373535;First_Filter=FAILED;Last_filter=FAILED
>14358344;First_Filter=FAILED;Last_filter=FAILED
>13214557;First_Filter=FAILED;Last_filter=FAILED
>13230709;First_Filter=FAILED;Last_filter=FAILED
>14353594;First_Filter=FAILED;Last_filter=FAILED
>13215598;First_Filter=FAILED;Last_filter=FAILED
>14348873;First_Filter=FAILED;Last_filter=FAILED
>13213377;First_Filter=FAILED;Last_filter=FAILED
>14348855;First_Filter=FAILED;Last_filter=FAILED
>13189067;First_Filter=FAILED;Last_filter=FAILED
>13197255;First_Filter=FAILED;Last_filter=FAILED
>13206990;First_Filter=FAILED;Last_filter=FAILED
>13192196;First_Filter=FAILED;Last_filter=FAILED
>13204443;First_Filter=FAILED;Last_filter=FAILED
>13224040;First_Filter=FAILED;Last_filter=FAILED
>13185977;First_Filter=FAILED;Last_filter=FAILED
>13174261;First_Filter=FAILED;Last_filter=FAILED
>13171481;First_Filter=FAILED;Last_filter=FAILED
>13178722;First_Filter=FAILED;Last_filter=FAILED
>13224028;First_Filter=FAILED;Last_filter=FAILED
>13179451;First_Filter=FAILED;Last_filter=FAILED
>13158294;First_Filter=FAILED;Last_filter=FAILED
>13190404;First_Filter=FAILED;Last_filter=FAILED
>13164965;First_Filter=FAILED;Last_filter=FAILED
>13237438;First_Filter=FAILED;Last_filter=FAILED
>13154633;First_Filter=FAILED;Last_filter=FAILED
>13163624;First_Filter=FAILED;Last_filter=FAILED
>13158198;First_Filter=FAILED;Last_filter=FAILED
>13194963;First_Filter=FAILED;Last_filter=FAILED
>13159672;First_Filter=FAILED;Last_filter=FAILED
>13165212;First_Filter=FAILED;Last_filter=FAILED
>13199590;First_Filter=FAILED;Last_filter=FAILED
>13194954;First_Filter=FAILED;Last_filter=FAILED
>13153526;First_Filter=FAILED;Last_filter=FAILED
>13168060;First_Filter=FAILED;Last_filter=FAILED
>13149205;First_Filter=FAILED;Last_filter=FAILED
>13133810;First_Filter=FAILED;Last_filter=FAILED
>13124363;First_Filter=FAILED;Last_filter=FAILED
>13147242;First_Filter=FAILED;Last_filter=FAILED
>13156342;First_Filter=FAILED;Last_filter=FAILED
>13144887;First_Filter=FAILED;Last_filter=FAILED
>14383277;First_Filter=FAILED;Last_filter=FAILED
>14377885;First_Filter=FAILED;Last_filter=FAILED
>13234841;First_Filter=FAILED;Last_filter=FAILED
>13229530;First_Filter=FAILED;Last_filter=FAILED
>13225574;First_Filter=FAILED;Last_filter=FAILED
>13225573;First_Filter=FAILED;Last_filter=FAILED
>13222377;First_Filter=FAILED;Last_filter=FAILED
>13202120;First_Filter=FAILED;Last_filter=FAILED
>13195565;First_Filter=FAILED;Last_filter=FAILED
>13195564;First_Filter=FAILED;Last_filter=FAILED
>13195555;First_Filter=FAILED;Last_filter=FAILED
>13191593;First_Filter=FAILED;Last_filter=FAILED
>13183445;First_Filter=FAILED;Last_filter=FAILED
>13178629;First_Filter=FAILED;Last_filter=FAILED
>13178625;First_Filter=FAILED;Last_filter=FAILED
>13162306;First_Filter=FAILED;Last_filter=FAILED
>13138178;First_Filter=FAILED;Last_filter=FAILED
>13126913;First_Filter=FAILED;Last_filter=FAILED
>13155207;First_Filter=FAILED;Last_filter=FAILED
>13156020;First_Filter=FAILED;Last_filter=FAILED
>13147735;First_Filter=FAILED;Last_filter=FAILED
>13115298;First_Filter=FAILED;Last_filter=FAILED
>13122107;First_Filter=FAILED;Last_filter=FAILED
>13136520;First_Filter=FAILED;Last_filter=FAILED
>13093766;First_Filter=FAILED;Last_filter=FAILED
>13099394;First_Filter=FAILED;Last_filter=FAILED
>13168138;First_Filter=FAILED;Last_filter=FAILED
>13128215;First_Filter=FAILED;Last_filter=FAILED
>13113816;First_Filter=FAILED;Last_filter=FAILED
>13105374;First_Filter=FAILED;Last_filter=FAILED
>13112285;First_Filter=FAILED;Last_filter=FAILED
>13066511;First_Filter=FAILED;Last_filter=FAILED
>13052494;First_Filter=FAILED;Last_filter=FAILED
>13114958;First_Filter=FAILED;Last_filter=FAILED
>13113015;First_Filter=FAILED;Last_filter=FAILED
>13126323;First_Filter=FAILED;Last_filter=FAILED
>13126322;First_Filter=FAILED;Last_filter=FAILED
>13051543;First_Filter=FAILED;Last_filter=FAILED
>13051542;First_Filter=FAILED;Last_filter=FAILED
>13053642;First_Filter=FAILED;Last_filter=FAILED
>13053348;First_Filter=FAILED;Last_filter=FAILED
>13040487;First_Filter=FAILED;Last_filter=FAILED
>13106041;First_Filter=FAILED;Last_filter=FAILED
>13039579;First_Filter=FAILED;Last_filter=FAILED
>13032208;First_Filter=FAILED;Last_filter=FAILED
>13030504;First_Filter=FAILED;Last_filter=FAILED
>13054021;First_Filter=FAILED;Last_filter=FAILED
>13070457;First_Filter=FAILED;Last_filter=FAILED
>13136910;First_Filter=FAILED;Last_filter=FAILED
>13063015;First_Filter=FAILED;Last_filter=FAILED
>13051428;First_Filter=FAILED;Last_filter=FAILED
>13019601;First_Filter=FAILED;Last_filter=FAILED
>13017443;First_Filter=FAILED;Last_filter=FAILED
>13097987;First_Filter=FAILED;Last_filter=FAILED
>13097986;First_Filter=FAILED;Last_filter=FAILED
>13056359;First_Filter=FAILED;Last_filter=FAILED
>13237692;First_Filter=FAILED;Last_filter=FAILED
>13151517;First_Filter=FAILED;Last_filter=FAILED
>13135378;First_Filter=FAILED;Last_filter=FAILED
>13089475;First_Filter=FAILED;Last_filter=FAILED
>13075744;First_Filter=FAILED;Last_filter=FAILED
>13066241;First_Filter=FAILED;Last_filter=FAILED
>13060801;First_Filter=FAILED;Last_filter=FAILED
>13056195;First_Filter=FAILED;Last_filter=FAILED
>13023499;First_Filter=FAILED;Last_filter=FAILED
>13023980;First_Filter=FAILED;Last_filter=FAILED
>13046544;First_Filter=FAILED;Last_filter=FAILED
>13027148;First_Filter=FAILED;Last_filter=FAILED
>12990431;First_Filter=FAILED;Last_filter=FAILED
>13043784;First_Filter=FAILED;Last_filter=FAILED
>13032303;First_Filter=FAILED;Last_filter=FAILED
>13016576;First_Filter=FAILED;Last_filter=FAILED
>13014875;First_Filter=FAILED;Last_filter=FAILED
>13016461;First_Filter=FAILED;Last_filter=FAILED
>13012569;First_Filter=FAILED;Last_filter=FAILED
>14390412;First_Filter=FAILED;Last_filter=FAILED
>13028827;First_Filter=FAILED;Last_filter=FAILED
>12977828;First_Filter=FAILED;Last_filter=FAILED
>13026547;First_Filter=FAILED;Last_filter=FAILED
>13006197;First_Filter=FAILED;Last_filter=FAILED
>14932539;First_Filter=FAILED;Last_filter=FAILED
>12989558;First_Filter=FAILED;Last_filter=FAILED
>12982277;First_Filter=FAILED;Last_filter=FAILED
>12982620;First_Filter=FAILED;Last_filter=FAILED
>14957621;First_Filter=FAILED;Last_filter=FAILED
>14390214;First_Filter=FAILED;Last_filter=FAILED
>14915470;First_Filter=FAILED;Last_filter=FAILED
>12980538;First_Filter=FAILED;Last_filter=FAILED
>12979175;First_Filter=FAILED;Last_filter=FAILED
>14955245;First_Filter=FAILED;Last_filter=FAILED
>14917876;First_Filter=FAILED;Last_filter=FAILED
>14905419;First_Filter=FAILED;Last_filter=FAILED
>14905068;First_Filter=FAILED;Last_filter=FAILED
>14906009;First_Filter=FAILED;Last_filter=FAILED
>14919426;First_Filter=FAILED;Last_filter=FAILED
>14911619;First_Filter=FAILED;Last_filter=FAILED
>14918943;First_Filter=FAILED;Last_filter=FAILED
>14945727;First_Filter=FAILED;Last_filter=FAILED
>14944458;First_Filter=FAILED;Last_filter=FAILED
>14944370;First_Filter=FAILED;Last_filter=FAILED
>14927167;First_Filter=FAILED;Last_filter=FAILED
>14923316;First_Filter=FAILED;Last_filter=FAILED
>14895910;First_Filter=FAILED;Last_filter=FAILED
>13093361;First_Filter=FAILED;Last_filter=FAILED
>13093357;First_Filter=FAILED;Last_filter=FAILED
>13093240;First_Filter=FAILED;Last_filter=FAILED
>13045238;First_Filter=FAILED;Last_filter=FAILED
>13032633;First_Filter=FAILED;Last_filter=FAILED
>13031896;First_Filter=FAILED;Last_filter=FAILED
>13031889;First_Filter=FAILED;Last_filter=FAILED
>13020436;First_Filter=FAILED;Last_filter=FAILED
>13018006;First_Filter=FAILED;Last_filter=FAILED
>12989705;First_Filter=FAILED;Last_filter=FAILED
>12985432;First_Filter=FAILED;Last_filter=FAILED
>12985154;First_Filter=FAILED;Last_filter=FAILED
>12984818;First_Filter=FAILED;Last_filter=FAILED
>14930938;First_Filter=FAILED;Last_filter=FAILED
>14899065;First_Filter=FAILED;Last_filter=FAILED
>14913232;First_Filter=FAILED;Last_filter=FAILED
>14891555;First_Filter=FAILED;Last_filter=FAILED
>14906038;First_Filter=FAILED;Last_filter=FAILED
>14894307;First_Filter=FAILED;Last_filter=FAILED
>14883866;First_Filter=FAILED;Last_filter=FAILED
>14917361;First_Filter=FAILED;Last_filter=FAILED
>14890432;First_Filter=FAILED;Last_filter=FAILED
>14882542;First_Filter=FAILED;Last_filter=FAILED
>14879893;First_Filter=FAILED;Last_filter=FAILED
>14900245;First_Filter=FAILED;Last_filter=FAILED
>14893569;First_Filter=FAILED;Last_filter=FAILED
>14861523;First_Filter=FAILED;Last_filter=FAILED
>14856626;First_Filter=FAILED;Last_filter=FAILED
>14904652;First_Filter=FAILED;Last_filter=FAILED
>14876003;First_Filter=FAILED;Last_filter=FAILED
>14870028;First_Filter=FAILED;Last_filter=FAILED
>14863187;First_Filter=FAILED;Last_filter=FAILED
>14846516;First_Filter=FAILED;Last_filter=FAILED
>14837960;First_Filter=FAILED;Last_filter=FAILED
>14829061;First_Filter=FAILED;Last_filter=FAILED
>14875527;First_Filter=FAILED;Last_filter=FAILED
>14860566;First_Filter=FAILED;Last_filter=FAILED
>14844498;First_Filter=FAILED;Last_filter=FAILED
>24541040;First_Filter=FAILED;Last_filter=FAILED
>24540628;First_Filter=FAILED;Last_filter=FAILED
>14838740;First_Filter=FAILED;Last_filter=FAILED
>14845520;First_Filter=FAILED;Last_filter=FAILED
>14794487;First_Filter=FAILED;Last_filter=FAILED
>14834397;First_Filter=FAILED;Last_filter=FAILED
>14818690;First_Filter=FAILED;Last_filter=FAILED
>14804075;First_Filter=FAILED;Last_filter=FAILED
>14844922;First_Filter=FAILED;Last_filter=FAILED
>14821800;First_Filter=FAILED;Last_filter=FAILED
>14826571;First_Filter=FAILED;Last_filter=FAILED
>14914046;First_Filter=FAILED;Last_filter=FAILED
>14912431;First_Filter=FAILED;Last_filter=FAILED
>14888031;First_Filter=FAILED;Last_filter=FAILED
>14869559;First_Filter=FAILED;Last_filter=FAILED
>14868377;First_Filter=FAILED;Last_filter=FAILED
>14856595;First_Filter=FAILED;Last_filter=FAILED
>14854654;First_Filter=FAILED;Last_filter=FAILED
>14849907;First_Filter=FAILED;Last_filter=FAILED
>14849906;First_Filter=FAILED;Last_filter=FAILED
>14847763;First_Filter=FAILED;Last_filter=FAILED
>14847705;First_Filter=FAILED;Last_filter=FAILED
>14840637;First_Filter=FAILED;Last_filter=FAILED
>14820451;First_Filter=FAILED;Last_filter=FAILED
>14804902;First_Filter=FAILED;Last_filter=FAILED
>14805317;First_Filter=FAILED;Last_filter=FAILED
>14802153;First_Filter=FAILED;Last_filter=FAILED
>14808458;First_Filter=FAILED;Last_filter=FAILED
>14811711;First_Filter=FAILED;Last_filter=FAILED
>14808860;First_Filter=FAILED;Last_filter=FAILED
>14802624;First_Filter=FAILED;Last_filter=FAILED
>14791593;First_Filter=FAILED;Last_filter=FAILED
>14816775;First_Filter=FAILED;Last_filter=FAILED
>14808254;First_Filter=FAILED;Last_filter=FAILED
>14785872;First_Filter=FAILED;Last_filter=FAILED
>14779668;First_Filter=FAILED;Last_filter=FAILED
>14793829;First_Filter=FAILED;Last_filter=FAILED
>14780035;First_Filter=FAILED;Last_filter=FAILED
>14772262;First_Filter=FAILED;Last_filter=FAILED
>14779965;First_Filter=FAILED;Last_filter=FAILED
>14774623;First_Filter=FAILED;Last_filter=FAILED
>14771052;First_Filter=FAILED;Last_filter=FAILED
>15426654;First_Filter=FAILED;Last_filter=FAILED
>15434356;First_Filter=FAILED;Last_filter=FAILED
>15427149;First_Filter=FAILED;Last_filter=FAILED
>15429439;First_Filter=FAILED;Last_filter=FAILED
>14792813;First_Filter=FAILED;Last_filter=FAILED
>15440185;First_Filter=FAILED;Last_filter=FAILED
>20918149;First_Filter=FAILED;Last_filter=FAILED
>19993752;First_Filter=FAILED;Last_filter=FAILED
>15438884;First_Filter=FAILED;Last_filter=FAILED
>15436722;First_Filter=FAILED;Last_filter=FAILED
>15440358;First_Filter=FAILED;Last_filter=FAILED
>24538157;First_Filter=FAILED;Last_filter=FAILED
>15443185;First_Filter=FAILED;Last_filter=FAILED
>15441169;First_Filter=FAILED;Last_filter=FAILED
>15421531;First_Filter=FAILED;Last_filter=FAILED
>14786487;First_Filter=FAILED;Last_filter=FAILED
>14771996;First_Filter=FAILED;Last_filter=FAILED
>15420599;First_Filter=FAILED;Last_filter=FAILED
>15412889;First_Filter=FAILED;Last_filter=FAILED
>15422762;First_Filter=FAILED;Last_filter=FAILED
>15414283;First_Filter=FAILED;Last_filter=FAILED
>15413256;First_Filter=FAILED;Last_filter=FAILED
>15410731;First_Filter=FAILED;Last_filter=FAILED
>15413318;First_Filter=FAILED;Last_filter=FAILED
>15417999;First_Filter=FAILED;Last_filter=FAILED
>14831830;First_Filter=FAILED;Last_filter=FAILED
>14831825;First_Filter=FAILED;Last_filter=FAILED
>14809227;First_Filter=FAILED;Last_filter=FAILED
>14804488;First_Filter=FAILED;Last_filter=FAILED
>14802206;First_Filter=FAILED;Last_filter=FAILED
>15409041;First_Filter=FAILED;Last_filter=FAILED
>15407496;First_Filter=FAILED;Last_filter=FAILED
>18148309;First_Filter=FAILED;Last_filter=FAILED
>18140703;First_Filter=PASSED;Last_filter=FAILED
>15392158;First_Filter=FAILED;Last_filter=FAILED
>18147849;First_Filter=FAILED;Last_filter=FAILED
>15394625;First_Filter=FAILED;Last_filter=FAILED
>18138439;First_Filter=PASSED;Last_filter=FAILED
>18139954;First_Filter=FAILED;Last_filter=FAILED
>18144776;First_Filter=FAILED;Last_filter=FAILED
>18145995;First_Filter=PASSED;Last_filter=FAILED
>18128558;First_Filter=PASSED;Last_filter=FAILED
>18145075;First_Filter=FAILED;Last_filter=FAILED
>18127068;First_Filter=PASSED;Last_filter=FAILED
>18117365;First_Filter=PASSED;Last_filter=FAILED
>18117203;First_Filter=PASSED;Last_filter=FAILED
>18116360;First_Filter=PASSED;Last_filter=FAILED
>18125008;First_Filter=PASSED;Last_filter=FAILED
>18115907;First_Filter=FAILED;Last_filter=FAILED
>18124607;First_Filter=PASSED;Last_filter=FAILED
>18124223;First_Filter=FAILED;Last_filter=FAILED
>18111376;First_Filter=PASSED;Last_filter=FAILED
>18152177;First_Filter=PASSED;Last_filter=FAILED
>18108568;First_Filter=PASSED;Last_filter=FAILED
>18106395;First_Filter=FAILED;Last_filter=FAILED
>15404923;First_Filter=FAILED;Last_filter=FAILED
>18100204;First_Filter=FAILED;Last_filter=FAILED
>18105610;First_Filter=FAILED;Last_filter=FAILED
>18888892;First_Filter=FAILED;Last_filter=FAILED
>18110156;First_Filter=FAILED;Last_filter=FAILED
>18888087;First_Filter=PASSED;Last_filter=FAILED
>18881535;First_Filter=PASSED;Last_filter=FAILED
>18884979;First_Filter=FAILED;Last_filter=FAILED
>18892615;First_Filter=FAILED;Last_filter=FAILED
>18876396;First_Filter=PASSED;Last_filter=FAILED
>18873538;First_Filter=FAILED;Last_filter=FAILED
>18873534;First_Filter=PASSED;Last_filter=FAILED
>18881227;First_Filter=FAILED;Last_filter=FAILED
>18862393;First_Filter=FAILED;Last_filter=FAILED
>18862508;First_Filter=PASSED;Last_filter=FAILED
>18900422;First_Filter=PASSED;Last_filter=FAILED
>18878127;First_Filter=PASSED;Last_filter=FAILED
>18861420;First_Filter=FAILED;Last_filter=FAILED
>18906682;First_Filter=PASSED;Last_filter=FAILED
>18920578;First_Filter=FAILED;Last_filter=FAILED
>18871528;First_Filter=FAILED;Last_filter=FAILED
>20271227;First_Filter=FAILED;Last_filter=FAILED
>18921516;First_Filter=PASSED;Last_filter=FAILED
>18895692;First_Filter=PASSED;Last_filter=FAILED
>18899204;First_Filter=FAILED;Last_filter=FAILED
>20255517;First_Filter=FAILED;Last_filter=FAILED
>20254657;First_Filter=FAILED;Last_filter=FAILED
>20252773;First_Filter=FAILED;Last_filter=FAILED
>20248078;First_Filter=FAILED;Last_filter=FAILED
>19970934;First_Filter=FAILED;Last_filter=FAILED
>20292203;First_Filter=FAILED;Last_filter=FAILED
>20241524;First_Filter=FAILED;Last_filter=FAILED
>20266429;First_Filter=FAILED;Last_filter=FAILED
>20341664;First_Filter=FAILED;Last_filter=FAILED
>20286519;First_Filter=FAILED;Last_filter=FAILED
>20283994;First_Filter=FAILED;Last_filter=FAILED
>20343830;First_Filter=FAILED;Last_filter=FAILED
>20991068;First_Filter=FAILED;Last_filter=FAILED
>20985284;First_Filter=FAILED;Last_filter=FAILED
>20985986;First_Filter=FAILED;Last_filter=FAILED
>21026354;First_Filter=FAILED;Last_filter=FAILED
>21022566;First_Filter=FAILED;Last_filter=FAILED
>20982474;First_Filter=FAILED;Last_filter=FAILED
>20917684;First_Filter=FAILED;Last_filter=FAILED
>19993287;First_Filter=FAILED;Last_filter=FAILED
>21012800;First_Filter=FAILED;Last_filter=FAILED
>21016100;First_Filter=FAILED;Last_filter=FAILED
>21021596;First_Filter=FAILED;Last_filter=FAILED
>19871218;First_Filter=FAILED;Last_filter=FAILED
>20916520;First_Filter=FAILED;Last_filter=FAILED
>19992128;First_Filter=FAILED;Last_filter=FAILED
>19992123;First_Filter=FAILED;Last_filter=FAILED
>20916281;First_Filter=FAILED;Last_filter=FAILED
>20321301;First_Filter=FAILED;Last_filter=FAILED
>19991884;First_Filter=FAILED;Last_filter=FAILED
>20780754;First_Filter=FAILED;Last_filter=FAILED
>20913530;First_Filter=FAILED;Last_filter=FAILED
>19989133;First_Filter=FAILED;Last_filter=FAILED
>19970052;First_Filter=FAILED;Last_filter=FAILED
>20909401;First_Filter=FAILED;Last_filter=FAILED
>19985004;First_Filter=FAILED;Last_filter=FAILED
>20905946;First_Filter=FAILED;Last_filter=FAILED
>19981549;First_Filter=FAILED;Last_filter=FAILED
>20901947;First_Filter=FAILED;Last_filter=FAILED
>19977550;First_Filter=FAILED;Last_filter=FAILED
>19867154;First_Filter=FAILED;Last_filter=FAILED
>29684340;First_Filter=PASSED;Last_filter=FAILED
>29600694;First_Filter=PASSED;Last_filter=FAILED
>29594316;First_Filter=PASSED;Last_filter=FAILED
>29554655;First_Filter=PASSED;Last_filter=FAILED
>29528181;First_Filter=PASSED;Last_filter=FAILED
>29514790;First_Filter=PASSED;Last_filter=FAILED
>29496305;First_Filter=PASSED;Last_filter=FAILED
>29491461;First_Filter=PASSED;Last_filter=FAILED
>29481579;First_Filter=PASSED;Last_filter=FAILED
>29464054;First_Filter=PASSED;Last_filter=FAILED
>29437595;First_Filter=PASSED;Last_filter=FAILED
>29395971;First_Filter=PASSED;Last_filter=FAILED
>29391333;First_Filter=PASSED;Last_filter=FAILED
>29354122;First_Filter=PASSED;Last_filter=FAILED
>29346763;First_Filter=PASSED;Last_filter=FAILED
>29335768;First_Filter=PASSED;Last_filter=FAILED
>29321428;First_Filter=PASSED;Last_filter=FAILED
